"TOA5","CR6Series","CR6","10158","CR6.Std.09.02 CR6-WIFI.04.00.01","CPU:McGill_University_Program_Version34 May 7 2020.CR6","30372","TPS_3100_Data"
"TIMESTAMP","RECORD","RX","TPS_Wind_Spd_ms_Max","TPS_Baro_Press_mbar_Corrected","TPS_Time_Sec","TPS_Precip_Rate_1minAvg_mmHr","TPS_Total_Accum_mm","TPS_Pwr_Sensor_W","TPS_Pwr_Ref_W","TPS_Amb_Temp_C","TPS_Enc_Temp_C","TPS_Wind_Spd_ms","TPS_Coll_Eff","TPS_Pwr_Offset_W","TPS_Pwr_OffsetRad_W","TPS_Raw_Precip_Rate_1minAvg_mmHr","TPS_Raw_Precip_Rate_5minAvg_mmHr","TPS_Solar_Rad_Wm2","TPS_Net_Rad_Wm2","TPS_Baro_Press_mbar","TPS_Air_Temp_C","TPS_RH_perc"
"TS","RN","","","mbar","","","","","","","","","","","","","","","","","",""
"","","Smp","Max","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-05-13 12:47:00",8258," 1589375502,00.00,00000.00,038.0,039.7,006.6,018.3,01.4,1.000,000.7,-03.0,00.07,-0.19,0531,-095,1007.0,008.5,32.2  ",1.4,1023,1.589375E+09,0,0,38,39.7,6.6,18.3,1.4,1,0.7,-3,0.07,-0.19,531,-95,1007,8.5,32.2
"2020-05-13 12:48:00",8259," 1589375562,00.00,00000.00,025.8,028.5,007.2,018.4,00.8,1.000,000.6,-03.0,-0.04,-0.19,0534,-096,1007.0,009.7,30.8  ",0.8,1023,1.589376E+09,0,0,25.8,28.5,7.2,18.4,0.8,1,0.6,-3,-0.04,-0.19,534,-96,1007,9.7,30.8
"2020-05-13 12:49:00",8260," 1589375622,00.00,00000.00,042.6,044.0,007.2,018.5,01.7,1.000,000.8,-03.0,00.10,-0.28,0537,-099,1006.9,008.3,31.0  ",1.7,1023,1.589376E+09,0,0,42.6,44,7.2,18.5,1.7,1,0.8,-3,0.1,-0.28,537,-99,1006.9,8.3,31
"2020-05-13 12:50:00",8261," 1589375682,00.00,00000.00,050.8,054.5,007.0,018.5,02.5,1.000,000.9,-03.0,-0.19,-0.32,0540,-100,1006.8,008.0,31.9  ",2.5,1023,1.589376E+09,0,0,50.8,54.5,7,18.5,2.5,1,0.9,-3,-0.19,-0.32,540,-100,1006.8,8,31.9
"2020-05-13 12:51:00",8262," 1589375742,00.00,00000.00,057.6,056.8,006.7,018.5,02.6,1.000,000.9,-03.0,00.37,-0.24,0542,-101,1006.9,008.0,32.8  ",2.6,1023,1.589376E+09,0,0,57.6,56.8,6.7,18.5,2.6,1,0.9,-3,0.37,-0.24,542,-101,1006.9,8,32.8
"2020-05-13 12:52:00",8263," 1589375802,00.00,00000.00,040.8,045.8,006.9,018.5,01.9,1.000,000.8,-03.1,-0.33,-0.16,0545,-096,1006.9,008.7,32.2  ",1.9,1023,1.589376E+09,0,0,40.8,45.8,6.9,18.5,1.9,1,0.8,-3.1,-0.33,-0.16,545,-96,1006.9,8.7,32.2
"2020-05-13 12:53:00",8264," 1589375862,00.00,00000.00,027.5,030.4,007.2,018.6,00.9,1.000,000.6,-03.1,-0.04,-0.22,0548,-095,1007.0,009.2,31.1  ",0.9,1023,1.589376E+09,0,0,27.5,30.4,7.2,18.6,0.9,1,0.6,-3.1,-0.04,-0.22,548,-95,1007,9.2,31.1
"2020-05-13 12:54:00",8265," 1589375922,00.00,00000.00,028.8,034.8,007.3,018.6,01.2,1.000,000.7,-03.1,-0.44,-0.25,0551,-096,1006.9,009.6,30.8  ",1.2,1023,1.589376E+09,0,0,28.8,34.8,7.3,18.6,1.2,1,0.7,-3.1,-0.44,-0.25,551,-96,1006.9,9.6,30.8
"2020-05-13 12:55:00",8266," 1589375982,00.00,00000.00,038.1,039.9,007.6,018.7,01.5,1.000,000.7,-03.1,00.06,-0.32,0553,-099,1006.9,009.3,30.7  ",1.5,1023,1.589376E+09,0,0,38.1,39.9,7.6,18.7,1.5,1,0.7,-3.1,0.06,-0.32,553,-99,1006.9,9.3,30.7
"2020-05-13 12:56:00",8267," 1589376042,00.00,00000.00,047.4,050.4,007.4,018.7,02.2,1.000,000.8,-03.1,-0.08,-0.28,0556,-101,1007.0,009.1,31.6  ",2.2,1023,1.589376E+09,0,0,47.4,50.4,7.4,18.7,2.2,1,0.8,-3.1,-0.08,-0.28,556,-101,1007,9.1,31.6
"2020-05-13 12:57:00",8268," 1589376102,00.00,00000.00,050.9,053.9,007.2,018.3,02.4,1.000,000.9,-03.1,-0.09,-0.34,0559,-099,1006.9,007.9,31.8  ",2.4,1023,1.589376E+09,0,0,50.9,53.9,7.2,18.3,2.4,1,0.9,-3.1,-0.09,-0.34,559,-99,1006.9,7.9,31.8
"2020-05-13 12:58:00",8269," 1589376162,00.00,00000.00,044.7,048.4,007.1,018.6,02.0,1.000,000.8,-03.2,-0.16,-0.31,0562,-097,1006.9,008.7,31.5  ",2,1023,1.589376E+09,0,0,44.7,48.4,7.1,18.6,2,1,0.8,-3.2,-0.16,-0.31,562,-97,1006.9,8.7,31.5
"2020-05-13 12:59:00",8270," 1589376222,00.00,00000.00,048.4,052.3,007.2,018.7,02.3,1.000,000.8,-03.2,-0.19,-0.30,0564,-099,1006.9,008.9,31.3  ",2.3,1023,1.589376E+09,0,0,48.4,52.3,7.2,18.7,2.3,1,0.8,-3.2,-0.19,-0.3,564,-99,1006.9,8.9,31.3
"2020-05-13 13:00:00",8271," 1589376282,00.00,00000.00,042.9,048.3,007.5,018.8,02.0,1.000,000.8,-03.2,-0.36,-0.29,0567,-097,1006.9,009.3,30.8  ",2,1023,1.589376E+09,0,0,42.9,48.3,7.5,18.8,2,1,0.8,-3.2,-0.36,-0.29,567,-97,1006.9,9.3,30.8
"2020-05-13 13:01:00",8272," 1589376342,00.00,00000.00,034.4,035.4,007.5,018.8,01.2,1.000,000.7,-03.2,00.20,-0.36,0570,-097,1006.9,008.7,30.3  ",1.2,1023,1.589376E+09,0,0,34.4,35.4,7.5,18.8,1.2,1,0.7,-3.2,0.2,-0.36,570,-97,1006.9,8.7,30.3
"2020-05-13 13:02:00",8273," 1589376402,00.00,00000.00,052.3,054.4,007.2,018.8,02.5,1.000,000.9,-03.2,00.03,-0.30,0571,-104,1006.8,007.8,31.0  ",2.5,1023,1.589376E+09,0,0,52.3,54.4,7.2,18.8,2.5,1,0.9,-3.2,0.03,-0.3,571,-104,1006.8,7.8,31
"2020-05-13 13:03:00",8274," 1589376462,00.00,00000.00,055.6,058.3,007.0,018.8,02.8,1.000,000.9,-03.2,-0.05,-0.29,0574,-098,1006.8,008.8,31.6  ",2.8,1023,1.589377E+09,0,0,55.6,58.3,7,18.8,2.8,1,0.9,-3.2,-0.05,-0.29,574,-98,1006.8,8.8,31.6
"2020-05-13 13:04:00",8275," 1589376522,00.00,00000.00,041.5,045.3,007.3,018.8,01.8,1.000,000.8,-03.3,-0.16,-0.26,0576,-098,1006.9,008.5,30.9  ",1.8,1023,1.589377E+09,0,0,41.5,45.3,7.3,18.8,1.8,1,0.8,-3.3,-0.16,-0.26,576,-98,1006.9,8.5,30.9
"2020-05-13 13:05:00",8276," 1589376582,00.00,00000.00,056.8,060.1,006.9,018.8,02.9,1.000,000.9,-03.3,-0.12,-0.22,0578,-095,1006.9,008.9,31.8  ",2.9,1023,1.589377E+09,0,0,56.8,60.1,6.9,18.8,2.9,1,0.9,-3.3,-0.12,-0.22,578,-95,1006.9,8.9,31.8
"2020-05-13 13:06:00",8277," 1589376642,00.00,00000.00,046.2,051.0,007.4,018.9,02.2,1.000,000.8,-03.3,-0.28,-0.24,0582,-099,1006.8,008.8,30.7  ",2.2,1023,1.589377E+09,0,0,46.2,51,7.4,18.9,2.2,1,0.8,-3.3,-0.28,-0.24,582,-99,1006.8,8.8,30.7
"2020-05-13 13:07:00",8278," 1589376702,00.00,00000.00,065.8,068.3,007.3,018.6,03.6,1.000,001.0,-03.3,-0.02,-0.33,0585,-099,1007.1,008.1,31.0  ",3.6,1023,1.589377E+09,0,0,65.8,68.3,7.3,18.6,3.6,1,1,-3.3,-0.02,-0.33,585,-99,1007.1,8.1,31
"2020-05-13 13:08:00",8279," 1589376762,00.00,00000.00,044.1,045.1,006.7,018.8,01.8,1.000,000.8,-03.3,00.19,-0.30,0587,-093,1006.9,008.7,31.0  ",1.8,1023,1.589377E+09,0,0,44.1,45.1,6.7,18.8,1.8,1,0.8,-3.3,0.19,-0.3,587,-93,1006.9,8.7,31
"2020-05-13 13:09:00",8280," 1589376822,00.00,00000.00,043.1,048.7,007.1,018.9,02.1,1.000,000.8,-03.3,-0.37,-0.29,0590,-096,1006.8,009.2,30.2  ",2.1,1023,1.589377E+09,0,0,43.1,48.7,7.1,18.9,2.1,1,0.8,-3.3,-0.37,-0.29,590,-96,1006.8,9.2,30.2
"2020-05-13 13:10:00",8281," 1589376882,00.00,00000.00,040.7,043.6,007.4,019.0,01.7,1.000,000.8,-03.3,-0.03,-0.30,0592,-099,1007.0,008.8,29.9  ",1.7,1023,1.589377E+09,0,0,40.7,43.6,7.4,19,1.7,1,0.8,-3.3,-0.03,-0.3,592,-99,1007,8.8,29.9
"2020-05-13 13:11:00",8282," 1589376942,00.00,00000.00,068.8,071.4,007.0,018.9,03.8,1.000,001.0,-03.4,-0.04,-0.28,0595,-101,1006.8,007.8,31.1  ",3.8,1023,1.589377E+09,0,0,68.8,71.4,7,18.9,3.8,1,1,-3.4,-0.04,-0.28,595,-101,1006.8,7.8,31.1
"2020-05-13 13:12:00",8283," 1589377002,00.00,00000.00,066.3,071.8,006.8,018.9,03.9,1.000,001.0,-03.4,-0.39,-0.24,0597,-098,1006.9,008.2,31.6  ",3.9,1023,1.589377E+09,0,0,66.3,71.8,6.8,18.9,3.9,1,1,-3.4,-0.39,-0.24,597,-98,1006.9,8.2,31.6
"2020-05-13 13:13:00",8284," 1589377062,00.00,00000.00,063.0,064.3,006.6,018.9,03.2,1.000,001.0,-03.4,00.14,-0.31,0599,-097,1007.0,008.1,31.7  ",3.2,1023,1.589377E+09,0,0,63,64.3,6.6,18.9,3.2,1,1,-3.4,0.14,-0.31,599,-97,1007,8.1,31.7
"2020-05-13 13:14:00",8285," 1589377122,00.00,00000.00,059.7,061.4,006.6,018.8,03.0,1.000,000.9,-03.4,00.10,-0.28,0602,-094,1006.9,008.0,31.8  ",3,1023,1.589377E+09,0,0,59.7,61.4,6.6,18.8,3,1,0.9,-3.4,0.1,-0.28,602,-94,1006.9,8,31.8
"2020-05-13 13:15:00",8286," 1589377182,00.00,00000.00,042.5,047.4,006.9,018.9,02.0,1.000,000.8,-03.4,-0.28,-0.30,0604,-093,1006.9,009.1,30.4  ",2,1023,1.589377E+09,0,0,42.5,47.4,6.9,18.9,2,1,0.8,-3.4,-0.28,-0.3,604,-93,1006.9,9.1,30.4
"2020-05-13 13:16:00",8287," 1589377242,00.00,00000.00,053.0,061.5,007.2,018.9,03.0,1.000,000.9,-03.4,-0.72,-0.30,0608,-096,1006.9,008.8,30.9  ",3,1023,1.589377E+09,0,0,53,61.5,7.2,18.9,3,1,0.9,-3.4,-0.72,-0.3,608,-96,1006.9,8.8,30.9
"2020-05-13 13:17:00",8288," 1589377302,00.00,00000.00,036.9,042.8,007.4,018.9,01.7,1.000,000.7,-03.5,-0.40,-0.46,0610,-094,1006.8,009.1,29.8  ",1.7,1023,1.589377E+09,0,0,36.9,42.8,7.4,18.9,1.7,1,0.7,-3.5,-0.4,-0.46,610,-94,1006.8,9.1,29.8
"2020-05-13 13:18:00",8289," 1589377362,00.00,00000.00,031.7,035.6,007.6,019.0,01.2,1.000,000.7,-03.5,-0.14,-0.42,0612,-095,1007.0,009.9,29.6  ",1.2,1023,1.589377E+09,0,0,31.7,35.6,7.6,19,1.2,1,0.7,-3.5,-0.14,-0.42,612,-95,1007,9.9,29.6
"2020-05-13 13:19:00",8290," 1589377422,00.00,00000.00,047.3,051.0,007.7,019.0,02.3,1.000,000.8,-03.5,-0.13,-0.52,0615,-100,1006.9,008.8,29.5  ",2.3,1023,1.589377E+09,0,0,47.3,51,7.7,19,2.3,1,0.8,-3.5,-0.13,-0.52,615,-100,1006.9,8.8,29.5
"2020-05-13 13:20:00",8291," 1589377482,00.00,00000.00,071.4,075.6,007.1,018.9,04.2,1.000,001.1,-03.5,-0.22,-0.49,0618,-101,1006.9,008.4,31.5  ",4.2,1023,1.589378E+09,0,0,71.4,75.6,7.1,18.9,4.2,1,1.1,-3.5,-0.22,-0.49,618,-101,1006.9,8.4,31.5
"2020-05-13 13:21:00",8292," 1589377542,00.00,00000.00,049.7,053.6,006.9,018.9,02.4,1.000,000.9,-03.5,-0.15,-0.48,0619,-097,1006.8,008.2,30.9  ",2.4,1023,1.589378E+09,0,0,49.7,53.6,6.9,18.9,2.4,1,0.9,-3.5,-0.15,-0.48,619,-97,1006.8,8.2,30.9
"2020-05-13 13:22:00",8293," 1589377602,00.00,00000.00,076.2,078.9,006.6,018.9,04.4,1.000,001.1,-03.5,-0.03,-0.36,0619,-100,1007.0,007.9,31.8  ",4.4,1023,1.589378E+09,0,0,76.2,78.9,6.6,18.9,4.4,1,1.1,-3.5,-0.03,-0.36,619,-100,1007,7.9,31.8
"2020-05-13 13:23:00",8294," 1589377662,00.00,00000.00,059.5,061.8,006.4,018.9,03.0,1.000,000.9,-03.5,00.04,-0.33,0622,-095,1006.9,008.4,31.7  ",3,1023,1.589378E+09,0,0,59.5,61.8,6.4,18.9,3,1,0.9,-3.5,0.04,-0.33,622,-95,1006.9,8.4,31.7
"2020-05-13 13:24:00",8295," 1589377722,00.00,00000.00,040.6,043.4,006.7,018.8,01.7,1.000,000.8,-03.6,00.00,-0.28,0625,-092,1006.9,008.4,31.0  ",1.7,1023,1.589378E+09,0,0,40.6,43.4,6.7,18.8,1.7,1,0.8,-3.6,0,-0.28,625,-92,1006.9,8.4,31
"2020-05-13 13:25:00",8296," 1589377782,00.00,00000.00,049.9,053.3,006.7,018.8,02.4,1.000,000.9,-03.6,-0.07,-0.27,0629,-093,1006.9,008.6,31.3  ",2.4,1023,1.589378E+09,0,0,49.9,53.3,6.7,18.8,2.4,1,0.9,-3.6,-0.07,-0.27,629,-93,1006.9,8.6,31.3
"2020-05-13 13:26:00",8297," 1589377842,00.00,00000.00,048.7,054.6,006.6,018.8,02.5,1.000,000.9,-03.6,-0.38,-0.25,0632,-093,1006.9,008.0,31.4  ",2.5,1023,1.589378E+09,0,0,48.7,54.6,6.6,18.8,2.5,1,0.9,-3.6,-0.38,-0.25,632,-93,1006.9,8,31.4
"2020-05-13 13:27:00",8298," 1589377902,00.00,00000.00,081.7,085.6,006.5,018.8,05.0,1.000,001.2,-03.5,-0.19,-0.26,0612,-100,1007.0,007.5,32.1  ",5,1023,1.589378E+09,0,0,81.7,85.6,6.5,18.8,5,1,1.2,-3.5,-0.19,-0.26,612,-100,1007,7.5,32.1
"2020-05-13 13:28:00",8299," 1589377962,00.00,00000.00,053.0,056.4,006.5,018.8,02.6,1.000,000.9,-02.8,-0.17,-0.33,0509,-098,1006.9,008.1,31.4  ",2.6,1023,1.589378E+09,0,0,53,56.4,6.5,18.8,2.6,1,0.9,-2.8,-0.17,-0.33,509,-98,1006.9,8.1,31.4
"2020-05-13 13:29:00",8300," 1589378022,00.00,00000.00,059.1,059.6,006.5,018.7,02.8,1.000,000.9,-01.8,00.04,-0.31,0338,-105,1006.9,008.0,31.8  ",2.8,1023,1.589378E+09,0,0,59.1,59.6,6.5,18.7,2.8,1,0.9,-1.8,0.04,-0.31,338,-105,1006.9,8,31.8
"2020-05-13 13:30:00",8301," 1589378082,00.00,00000.00,056.8,058.8,006.1,018.7,02.8,1.000,000.9,-01.5,-0.17,-0.32,0282,-101,1007.1,008.1,32.4  ",2.8,1023,1.589378E+09,0,0,56.8,58.8,6.1,18.7,2.8,1,0.9,-1.5,-0.17,-0.32,282,-101,1007.1,8.1,32.4
"2020-05-13 13:31:00",8302," 1589378142,00.00,00000.00,043.1,045.4,006.3,018.7,01.8,1.000,000.8,-02.0,-0.14,-0.34,0365,-097,1007.0,008.9,31.4  ",1.8,1023,1.589378E+09,0,0,43.1,45.4,6.3,18.7,1.8,1,0.8,-2,-0.14,-0.34,365,-97,1007,8.9,31.4
"2020-05-13 13:32:00",8303," 1589378202,00.00,00000.00,049.5,048.5,006.5,018.8,02.0,1.000,000.8,-03.0,00.39,-0.29,0531,-095,1006.9,008.5,31.0  ",2,1023,1.589378E+09,0,0,49.5,48.5,6.5,18.8,2,1,0.8,-3,0.39,-0.29,531,-95,1006.9,8.5,31
"2020-05-13 13:33:00",8304," 1589378262,00.00,00000.00,047.9,050.6,006.7,018.8,02.2,1.000,000.8,-03.6,00.01,-0.15,0637,-091,1006.9,008.9,30.7  ",2.2,1023,1.589378E+09,0,0,47.9,50.6,6.7,18.8,2.2,1,0.8,-3.6,0.01,-0.15,637,-91,1006.9,8.9,30.7
"2020-05-13 13:34:00",8305," 1589378322,00.00,00000.00,049.8,051.9,006.7,018.8,02.3,1.000,000.8,-03.7,00.09,-0.17,0649,-092,1006.8,008.9,30.5  ",2.3,1023,1.589378E+09,0,0,49.8,51.9,6.7,18.8,2.3,1,0.8,-3.7,0.09,-0.17,649,-92,1006.8,8.9,30.5
"2020-05-13 13:35:00",8306," 1589378382,00.00,00000.00,075.7,078.2,006.6,018.8,04.4,1.000,001.1,-03.7,00.02,-0.17,0651,-097,1006.9,008.0,31.7  ",4.4,1023,1.589378E+09,0,0,75.7,78.2,6.6,18.8,4.4,1,1.1,-3.7,0.02,-0.17,651,-97,1006.9,8,31.7
"2020-05-13 13:36:00",8307," 1589378442,00.00,00000.00,051.1,048.9,006.6,018.8,02.1,1.000,000.8,-03.7,00.63,-0.07,0653,-090,1006.8,008.8,31.4  ",2.1,1023,1.589378E+09,0,0,51.1,48.9,6.6,18.8,2.1,1,0.8,-3.7,0.63,-0.07,653,-90,1006.8,8.8,31.4
"2020-05-13 13:37:00",8308," 1589378502,00.00,00000.00,038.6,040.9,006.9,018.8,01.5,1.000,000.7,-03.7,00.09,00.07,0656,-090,1006.9,009.2,30.5  ",1.5,1023,1.589379E+09,0,0,38.6,40.9,6.9,18.8,1.5,1,0.7,-3.7,0.09,0.07,656,-90,1006.9,9.2,30.5
"2020-05-13 13:38:00",8309," 1589378562,00.00,00000.00,049.5,050.0,007.1,018.7,02.2,1.000,000.8,-03.8,00.30,-0.05,0660,-094,1006.9,008.3,30.5  ",2.2,1023,1.589379E+09,0,0,49.5,50,7.1,18.7,2.2,1,0.8,-3.8,0.3,-0.05,660,-94,1006.9,8.3,30.5
"2020-05-13 13:39:00",8310," 1589378622,00.00,00000.00,056.0,057.9,006.5,018.7,02.7,1.000,000.9,-03.8,00.13,00.04,0661,-090,1006.8,007.8,31.7  ",2.7,1023,1.589379E+09,0,0,56,57.9,6.5,18.7,2.7,1,0.9,-3.8,0.13,0.04,661,-90,1006.8,7.8,31.7
"2020-05-13 13:40:00",8311," 1589378682,00.00,00000.00,063.9,065.0,006.5,018.7,03.3,1.000,001.0,-03.8,00.21,00.08,0663,-091,1006.9,008.2,32.0  ",3.3,1023,1.589379E+09,0,0,63.9,65,6.5,18.7,3.3,1,1,-3.8,0.21,0.08,663,-91,1006.9,8.2,32
"2020-05-13 13:41:00",8312," 1589378742,00.00,00000.00,042.1,043.7,006.4,018.8,01.7,1.000,000.8,-03.8,00.19,00.05,0666,-086,1007.0,009.0,31.8  ",1.7,1023,1.589379E+09,0,0,42.1,43.7,6.4,18.8,1.7,1,0.8,-3.8,0.19,0.05,666,-86,1007,9,31.8
"2020-05-13 13:42:00",8313," 1589378802,00.00,00000.00,041.1,043.7,006.9,018.8,01.7,1.000,000.8,-03.8,00.05,-0.03,0668,-089,1006.9,009.1,30.4  ",1.7,1023,1.589379E+09,0,0,41.1,43.7,6.9,18.8,1.7,1,0.8,-3.8,0.05,-0.03,668,-89,1006.9,9.1,30.4
"2020-05-13 13:43:00",8314," 1589378862,00.00,00000.00,054.6,051.6,007.1,018.8,02.3,1.000,000.8,-03.8,00.73,00.02,0670,-092,1006.8,008.7,31.1  ",2.3,1023,1.589379E+09,0,0,54.6,51.6,7.1,18.8,2.3,1,0.8,-3.8,0.73,0.02,670,-92,1006.8,8.7,31.1
"2020-05-13 13:44:00",8315," 1589378922,00.00,00000.00,047.0,044.5,007.0,018.7,01.8,1.000,000.8,-03.8,00.67,00.08,0673,-092,1006.9,008.5,30.8  ",1.8,1023,1.589379E+09,0,0,47,44.5,7,18.7,1.8,1,0.8,-3.8,0.67,0.08,673,-92,1006.9,8.5,30.8
"2020-05-13 13:45:00",8316," 1589378982,00.81,00000.01,060.8,057.0,006.9,018.7,02.7,1.000,000.9,-03.8,00.81,00.24,0659,-093,1006.8,008.7,31.3  ",2.7,1023,1.589379E+09,0.81,0.01,60.8,57,6.9,18.7,2.7,1,0.9,-3.8,0.81,0.24,659,-93,1006.8,8.7,31.3
"2020-05-13 13:46:00",8317," 1589379042,00.42,00000.02,057.9,056.2,007.0,018.6,02.6,1.000,000.9,-02.7,00.42,00.28,0487,-100,1006.9,007.7,32.0  ",2.6,1023,1.589379E+09,0.42,0.02,57.9,56.2,7,18.6,2.6,1,0.9,-2.7,0.42,0.28,487,-100,1006.9,7.7,32
"2020-05-13 13:47:00",8318," 1589379102,00.00,00000.03,050.5,050.9,007.0,018.6,02.2,1.000,000.8,-01.2,-0.01,00.34,0230,-104,1007.0,007.5,33.0  ",2.2,1023,1.589379E+09,0,0.03,50.5,50.9,7,18.6,2.2,1,0.8,-1.2,-0.01,0.34,230,-104,1007,7.5,33
"2020-05-13 13:48:00",8319," 1589379162,00.00,00000.03,037.0,041.2,006.9,018.5,01.5,1.000,000.7,-01.0,-0.46,00.28,0212,-107,1006.9,008.0,32.6  ",1.5,1023,1.589379E+09,0,0.03,37,41.2,6.9,18.5,1.5,1,0.7,-1,-0.46,0.28,212,-107,1006.9,8,32.6
"2020-05-13 13:49:00",8320," 1589379222,00.00,00000.03,058.2,062.4,006.7,018.1,03.1,1.000,000.9,-01.7,-0.41,00.04,0328,-105,1006.8,007.2,33.0  ",3.1,1023,1.589379E+09,0,0.03,58.2,62.4,6.7,18.1,3.1,1,0.9,-1.7,-0.41,0.04,328,-105,1006.8,7.2,33
"2020-05-13 13:50:00",8321," 1589379282,00.00,00000.03,047.9,050.8,006.4,018.0,02.2,1.000,000.8,-02.5,-0.15,-0.19,0445,-098,1006.9,007.5,32.8  ",2.2,1023,1.589379E+09,0,0.03,47.9,50.8,6.4,18,2.2,1,0.8,-2.5,-0.15,-0.19,445,-98,1006.9,7.5,32.8
"2020-05-13 13:51:00",8322," 1589379342,00.00,00000.03,045.5,049.3,006.3,018.2,02.1,1.000,000.8,-03.4,-0.14,-0.30,0600,-091,1006.9,008.0,33.3  ",2.1,1023,1.589379E+09,0,0.03,45.5,49.3,6.3,18.2,2.1,1,0.8,-3.4,-0.14,-0.3,600,-91,1006.9,8,33.3
"2020-05-13 13:52:00",8323," 1589379402,00.00,00000.03,043.0,048.5,006.3,018.2,02.0,1.000,000.8,-02.4,-0.47,-0.44,0432,-094,1006.9,007.7,33.0  ",2,1023,1.589379E+09,0,0.03,43,48.5,6.3,18.2,2,1,0.8,-2.4,-0.47,-0.44,432,-94,1006.9,7.7,33
"2020-05-13 13:53:00",8324," 1589379462,00.00,00000.03,047.5,049.7,006.5,018.1,02.1,1.000,000.8,-01.2,-0.22,-0.47,0239,-102,1006.9,008.0,32.4  ",2.1,1023,1.589379E+09,0,0.03,47.5,49.7,6.5,18.1,2.1,1,0.8,-1.2,-0.22,-0.47,239,-102,1006.9,8,32.4
"2020-05-13 13:54:00",8325," 1589379522,00.00,00000.03,054.0,056.8,006.5,018.0,02.6,1.000,000.9,-00.7,-0.37,-0.49,0152,-108,1006.9,007.7,33.2  ",2.6,1023,1.58938E+09,0,0.03,54,56.8,6.5,18,2.6,1,0.9,-0.7,-0.37,-0.49,152,-108,1006.9,7.7,33.2
"2020-05-13 13:55:00",8326," 1589379582,00.00,00000.03,043.7,051.7,006.6,017.9,02.3,1.000,000.8,-00.1,-1.06,-0.50,0062,-110,1006.8,007.4,33.0  ",2.3,1023,1.58938E+09,0,0.03,43.7,51.7,6.6,17.9,2.3,1,0.8,-0.1,-1.06,-0.5,62,-110,1006.8,7.4,33
"2020-05-13 13:56:00",8327," 1589379642,00.00,00000.03,040.5,044.3,006.5,017.8,01.7,1.000,000.8,-00.1,-0.54,-0.68,0051,-108,1006.9,007.6,34.1  ",1.7,1023,1.58938E+09,0,0.03,40.5,44.3,6.5,17.8,1.7,1,0.8,-0.1,-0.54,-0.68,51,-108,1006.9,7.6,34.1
"2020-05-13 13:57:00",8328," 1589379702,00.00,00000.03,045.3,047.5,006.3,017.8,02.0,1.000,000.8,-00.1,-0.36,-0.75,0052,-109,1006.8,007.0,34.1  ",2,1023,1.58938E+09,0,0.03,45.3,47.5,6.3,17.8,2,1,0.8,-0.1,-0.36,-0.75,52,-109,1006.8,7,34.1
"2020-05-13 13:58:00",8329," 1589379762,00.00,00000.03,041.8,043.8,006.3,017.7,01.7,1.000,000.8,-00.1,-0.33,-0.73,0052,-109,1007.0,007.0,34.2  ",1.7,1023,1.58938E+09,0,0.03,41.8,43.8,6.3,17.7,1.7,1,0.8,-0.1,-0.33,-0.73,52,-109,1007,7,34.2
"2020-05-13 13:59:00",8330," 1589379822,00.00,00000.03,068.8,074.5,006.5,018.5,04.1,1.000,001.1,-00.1,-0.82,-0.69,0051,-111,1006.5,007.2,34.0  ",4.1,1022,1.58938E+09,0,0.03,68.8,74.5,6.5,18.5,4.1,1,1.1,-0.1,-0.82,-0.69,51,-111,1006.5,7.2,34
"2020-05-13 14:00:00",8331," 1589379882,00.00,00000.03,046.8,051.2,006.4,017.6,02.2,1.000,000.8,-00.1,-0.63,-0.83,0054,-108,1006.9,007.6,33.8  ",2.2,1023,1.58938E+09,0,0.03,46.8,51.2,6.4,17.6,2.2,1,0.8,-0.1,-0.63,-0.83,54,-108,1006.9,7.6,33.8
"2020-05-13 14:01:00",8332," 1589379942,00.00,00000.03,055.3,059.5,006.5,017.5,02.8,1.000,000.9,-00.6,-0.55,-0.72,0130,-108,1006.9,008.0,33.1  ",2.8,1023,1.58938E+09,0,0.03,55.3,59.5,6.5,17.5,2.8,1,0.9,-0.6,-0.55,-0.72,130,-108,1006.9,8,33.1
"2020-05-13 14:02:00",8333," 1589380002,00.00,00000.03,041.1,044.2,006.6,017.6,01.7,1.000,000.8,-02.0,-0.22,-0.72,0368,-099,1006.9,008.8,31.5  ",1.7,1023,1.58938E+09,0,0.03,41.1,44.2,6.6,17.6,1.7,1,0.8,-2,-0.22,-0.72,368,-99,1006.9,8.8,31.5
"2020-05-13 14:03:00",8334," 1589380062,00.00,00000.03,037.7,040.4,006.8,017.6,01.5,1.000,000.7,-02.9,-0.06,-0.67,0522,-092,1006.8,008.9,30.5  ",1.5,1023,1.58938E+09,0,0.03,37.7,40.4,6.8,17.6,1.5,1,0.7,-2.9,-0.06,-0.67,522,-92,1006.8,8.9,30.5
"2020-05-13 14:04:00",8335," 1589380122,00.00,00000.03,054.5,059.7,006.9,017.7,02.9,1.000,000.9,-02.3,-0.48,-0.63,0409,-098,1006.8,008.5,31.1  ",2.9,1023,1.58938E+09,0,0.03,54.5,59.7,6.9,17.7,2.9,1,0.9,-2.3,-0.48,-0.63,409,-98,1006.8,8.5,31.1
