"TOA5","CR6Series","CR6","10158","CR6.Std.09.02 CR6-WIFI.04.00.01","CPU:McGill_University_Program_Version32.CR6 Feb 3rd.cr6","64318","Met_Data"
"TIMESTAMP","RECORD","LWMDry_Tot","LWMCon_Tot","LWMWet_Tot","Current_Avg","Current_Max","Frequency","WS_ms","Mean_WindDir","WindDir_SD","CMP10_Solar_uWm2_Avg","CMP10_Solar_uWm2_Std","Temp1_Avg","Temp2_Avg","Temp3_Avg","Temp4_Avg","Temp5_Avg","Temp6_Avg","Temp7_Avg","Temp8_Avg","RH1","RH2","RH3","RH4","RH5","RH6","RH7","RH8"
"TS","RN","Minutes","Minutes","Minutes","Amps_rms","Amps_rms","Hz","meters/second","Deg","Deg","uW/mÂ²","uW/mÂ²","DegC","DegC","DegC","DegC","DegC","DegC","DegC","DegC","%","%","%","%","%","%","%","%"
"","","Tot","Tot","Tot","Avg","Max","Smp","WVc","WVc","WVc","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-02-23 21:10:00",5767,0,5,0,17.69,21.19,"NAN",0.779,196.8,24.8,182.1929,4.165452,5.601756,5.463785,5.668155,5.530894,5.267806,5.439776,5.209636,5.565231,52.78,52.1,51.47,51.74,51.76,51.73,52.21,53.53
"2020-02-23 21:15:00",5768,0,5,0,15.48,19.09,"NAN",1.301,209.3,25.88,154.1965,14.08634,5.472862,5.335705,5.599484,5.428106,5.158476,5.343889,5.106683,5.387349,52.83,52.81,52.2,52.63,52.93,52.76,53.04,53.39
"2020-02-23 21:20:00",5769,0,5,0,14.13,18.19,"NAN",1.541,213.5,20.4,142.2973,5.906022,5.091437,5.015415,5.134843,5.054098,4.855268,5.078381,4.887809,5.01909,54.75,54.66,54.24,54.47,54.61,54.17,53.82,55.41
"2020-02-23 21:25:00",5770,0,5,0,12.49,17.05,"NAN",0.709,226.2,35.2,121.9501,5.354924,4.843756,4.827834,4.878424,4.855516,4.701447,4.927963,4.796358,4.75405,55.87,54.61,55.09,54.65,54.46,54.27,54.32,56.8
"2020-02-23 21:30:00",5771,0,5,0,11.76,15.5,"NAN",1.164,233.1,26.45,108.0198,4.354746,4.647648,4.770159,4.692025,4.747191,4.648661,4.874779,4.740068,4.565086,55.29,54.66,54.92,54.8,54.33,54.08,54.12,55.8
"2020-02-23 21:35:00",5772,0,5,0,15.09,18.23,"NAN",1.346,231.5,16.29,86.69656,7.016274,4.555435,4.633945,4.552815,4.600933,4.538012,4.766218,4.632082,4.495529,58.26,57.35,57.71,57.52,56.67,56.28,55.43,58.92
"2020-02-23 21:40:00",5773,0,5,0,14.35,19.38,"NAN",0.679,240,30.13,91.19085,7.244815,4.308762,4.411894,4.351588,4.376156,4.359581,4.62184,4.52614,4.227461,58.18,56.15,57.27,56.64,55.6,55.12,54.87,59.03
"2020-02-23 21:45:00",5774,0,5,0,12.91,16.59,"NAN",1.195,237.9,19.97,83.44793,5.691581,4.271608,4.494855,4.313594,4.413722,4.443051,4.68447,4.54694,4.132329,57.68,55.86,57.06,56.48,55.21,54.79,54.74,58.67
"2020-02-23 21:50:00",5775,0,5,0,16.05,19.02,"NAN",0.76,259.6,32.6,71.30656,2.553734,4.15373,4.428276,4.216093,4.34518,4.369229,4.618317,4.509279,4.020888,58.15,56.4,57.49,56.9,55.63,55.32,54.99,59
"2020-02-23 21:55:00",5776,0,5,0,14.87,18.36,"NAN",0.718,248.1,22.3,65.82038,1.907962,4.088747,4.379752,4.143971,4.262468,4.335073,4.576482,4.462917,3.961184,57.4,55.87,56.88,56.38,55.26,54.98,55.02,58.23
"2020-02-23 22:00:00",5777,0,5,0,16.22,19,"NAN",0.884,235,33.21,56.0961,4.361189,4.046714,4.240427,4.071394,4.152061,4.218926,4.521224,4.420357,3.949694,58.5,57.41,57.98,57.71,56.93,56.19,55.76,59.31
"2020-02-23 22:05:00",5778,0,5,0,15.34,18.77,"NAN",1.377,260.5,27.29,37.11158,4.718017,3.917525,4.044679,3.910464,3.971985,3.981114,4.273187,4.236751,3.836099,58.86,57.31,58.38,57.91,56.81,56.34,55.93,59.4
"2020-02-23 22:10:00",5779,0,5,0,16.38,22.7,"NAN",1.491,253.2,31.93,27.88552,1.91995,3.940984,4.032135,3.892964,3.956289,3.961169,4.224105,4.141444,3.867019,57.3,56.47,56.98,56.71,56.2,55.99,55.86,57.76
"2020-02-23 22:15:00",5780,0,5,0,19.87,23.63,"NAN",1.3,263.1,23.15,20.03901,2.25368,3.965062,4.020663,3.912856,3.948027,3.937285,4.159315,4.063115,3.89297,57.2,56.76,57.01,56.93,56.46,56.4,56.25,57.55
"2020-02-23 22:20:00",5781,0,5,0,20.01,24.52,"NAN",1.288,274.5,20.36,13.17735,1.627106,3.779529,3.923621,3.785367,3.845093,3.846677,4.060571,3.973035,3.71837,58.92,57.34,58.26,57.71,56.73,56.38,56.06,59.64
"2020-02-23 22:25:00",5782,0,5,0,21.04,24.49,"NAN",1.403,281.1,23.31,8.25614,1.16532,3.64915,3.871217,3.678007,3.748921,3.825146,4.064921,3.965276,3.569513,58.31,56.99,57.74,57.39,56.66,56.48,56.16,59.05
"2020-02-23 22:30:00",5783,0,5,0,21.46,25.59,"NAN",1.115,270.3,28.01,4.894991,0.8054974,3.605142,3.789176,3.625204,3.687991,3.746835,3.974,3.89675,3.510731,60.52,58.46,59.6,59.05,57.7,57.2,56.87,61.33
"2020-02-23 22:35:00",5784,0,5,0,22.65,24.87,"NAN",1.147,273.7,19.78,2.415583,0.5883055,3.233232,3.580078,3.316605,3.447681,3.560979,3.821882,3.760084,3.106726,61.89,59.12,60.81,59.92,58.18,57.62,57.1,62.82
"2020-02-23 22:40:00",5785,0,5,0,20.68,24.69,"NAN",1.168,279.1,27.17,1.067119,0.3553205,3.246439,3.586488,3.298533,3.425959,3.570615,3.833143,3.782909,3.124127,60.03,58.16,59.13,58.68,57.66,57.29,56.89,60.83
"2020-02-23 22:45:00",5786,0,5,0,18.16,22.99,"NAN",1.359,276.7,22.38,0.08248457,0.142003,3.408843,3.673043,3.457083,3.544932,3.653354,3.885588,3.822195,3.303836,63.64,58.5,61.56,59.85,57.57,57.06,56.64,64.91
"2020-02-23 22:50:00",5787,0,5,0,19.76,23.46,"NAN",1.168,275.9,31.95,0,0,3.102441,3.560014,3.217124,3.373039,3.565719,3.851666,3.804708,2.958197,60.67,57.99,59.35,58.57,57.44,56.89,56.48,61.95
"2020-02-23 22:55:00",5788,0,5,0,19.71,25.53,"NAN",1.357,273.8,21.62,0,0,3.467561,3.714554,3.506943,3.599419,3.671503,3.951348,3.904887,3.324448,59.33,57.38,58.41,57.78,56.83,56.45,56.02,60.57
"2020-02-23 23:00:00",5789,0,5,0,22,25.38,"NAN",1.311,279,20.94,0,0,3.514326,3.746689,3.552812,3.657882,3.689363,3.953434,3.864747,3.380744,59.41,57.52,58.63,58.01,57.05,56.76,56.52,60.28
"2020-02-23 23:05:00",5790,0,5,0,20.95,25.76,"NAN",1.595,268.6,20.36,0,0,3.461767,3.76588,3.53648,3.658275,3.714268,3.948549,3.879939,3.338601,59.45,57.8,58.77,58.12,57.29,56.8,56.39,60.25
"2020-02-23 23:10:00",5791,0,5,0,21.04,25.72,"NAN",1.541,261,27.84,0,0,3.377299,3.66871,3.44493,3.556377,3.643938,3.915895,3.889325,3.258818,59.12,57.42,58.37,57.94,56.89,56.47,56.08,59.89
"2020-02-23 23:15:00",5792,0,5,0,18.12,22.58,"NAN",1.397,264.3,29.93,0,0,3.496374,3.724718,3.527376,3.614653,3.678885,3.936461,3.865921,3.391534,59.63,58.25,59.08,58.68,57.8,57.26,56.9,60.35
"2020-02-23 23:20:00",5793,0,5,0,20.31,23.85,"NAN",1.562,271.9,26.24,0,0,3.512694,3.680891,3.508794,3.590842,3.631229,3.860943,3.815202,3.411644,58.96,57.55,58.44,57.98,57.12,56.83,56.46,59.64
"2020-02-23 23:25:00",5794,0,5,0,18.93,22.88,"NAN",1.482,265.3,23.17,0,0,3.452425,3.711161,3.497044,3.590348,3.67814,3.903224,3.855042,3.351548,59.53,57.62,58.5,58.01,57.18,56.9,56.59,60.3
"2020-02-23 23:30:00",5795,0,5,0,17.97,21.87,"NAN",1.107,281.6,23.3,0,0,3.515791,3.718443,3.517869,3.635845,3.672776,3.889605,3.836056,3.410976,60.06,57.77,58.99,58.18,57.28,57.06,56.81,60.82
"2020-02-23 23:35:00",5796,0,5,0,21.41,24.84,"NAN",1.356,283.7,18.62,0,0,3.295178,3.648067,3.373823,3.538832,3.604621,3.843739,3.769325,3.195975,62.85,59.03,61.48,60.12,58.13,57.78,57.29,63.9
"2020-02-23 23:40:00",5797,0,5,0,20.67,26.94,"NAN",1.567,281.5,16.99,0,0,3.188524,3.552173,3.241359,3.414983,3.534287,3.784733,3.706792,3.068229,60.83,58.52,60.04,59.28,57.58,57.23,57,61.66
"2020-02-23 23:45:00",5798,0,5,0,14.55,21.8,"NAN",1.581,270.7,27.23,0,0,3.204067,3.592267,3.283636,3.448581,3.61617,3.853851,3.761028,3.122332,60.9,58.22,59.92,58.98,57.32,56.99,56.71,61.79
"2020-02-23 23:50:00",5799,0,5,0,20.01,23.13,"NAN",1.512,270.7,26.1,0,0,3.418247,3.671613,3.456316,3.561742,3.644961,3.871184,3.793277,3.299544,58.88,57.7,58.4,58.06,57.31,57.03,56.86,59.56
"2020-02-23 23:55:00",5800,0,5,0,22.05,25.63,"NAN",1.109,271.4,25.57,0,0,3.352009,3.576868,3.381986,3.483278,3.534283,3.761808,3.6774,3.276801,59.55,58.11,58.93,58.48,57.77,57.51,57.27,60.18
